Level	Rule Name	Subject	Property	Value
WARN	missing_obsolete_label	inviable mixed population including germinated spores with elongated germ tubes and cells with normal morphology [FYPO:0002428]	label [rdfs:label]	inviable mixed population including germinated spores with elongated germ tubes and cells with normal morphology	
WARN	missing_obsolete_label	inviable mixed population including germinated spores with abnormal shape and cells with abnormal shape [FYPO:0002431]	label [rdfs:label]	inviable mixed population including germinated spores with abnormal shape and cells with abnormal shape	
WARN	missing_obsolete_label	inviable mixed population including germinated spores and cells with abnormal shape [FYPO:0002432]	label [rdfs:label]	inviable mixed population including germinated spores and cells with abnormal shape	
WARN	missing_obsolete_label	inviable vegetative cell population with abnormal cell shape [FYPO:0002433]	label [rdfs:label]	inviable vegetative cell population with abnormal cell shape	
WARN	missing_obsolete_label	inviable microcolony, septated cells with abnormal morphology [FYPO:0002453]	label [rdfs:label]	inviable microcolony, septated cells with abnormal morphology	
WARN	missing_obsolete_label	inviable vegetative cell population with abnormal cell morphology [FYPO:0002454]	label [rdfs:label]	inviable vegetative cell population with abnormal cell morphology	
WARN	missing_obsolete_label	inviable microcolony, branched, curved, elongated cells [FYPO:0002464]	label [rdfs:label]	inviable microcolony, branched, curved, elongated cells	
WARN	missing_obsolete_label	inviable spore population with abnormal spore shape [FYPO:0002465]	label [rdfs:label]	inviable spore population with abnormal spore shape	
WARN	missing_obsolete_label	inviable mixed population including spores, germinated spores and cells with abnormal morphology [FYPO:0002466]	label [rdfs:label]	inviable mixed population including spores, germinated spores and cells with abnormal morphology	
WARN	missing_obsolete_label	inviable swollen elongated vegetative cell population [FYPO:0002468]	label [rdfs:label]	inviable swollen elongated vegetative cell population	
WARN	missing_obsolete_label	inviable microcolony, elongated tapered cells [FYPO:0002469]	label [rdfs:label]	inviable microcolony, elongated tapered cells	
WARN	missing_obsolete_label	decreased protein threonine phosphorylation at Thr-Pro site during cellular response to hydrogen peroxide [FYPO:0002542]	label [rdfs:label]	decreased protein threonine phosphorylation at Thr-Pro site during cellular response to hydrogen peroxide	
WARN	missing_obsolete_label	decreased protein threonine phosphorylation at Thr-Pro site during cellular response to hydroxyurea [FYPO:0002543]	label [rdfs:label]	decreased protein threonine phosphorylation at Thr-Pro site during cellular response to hydroxyurea	
WARN	missing_obsolete_label	abolished protein serine phosphorylation at RxxS site during cellular response to hydrogen peroxide [FYPO:0002544]	label [rdfs:label]	abolished protein serine phosphorylation at RxxS site during cellular response to hydrogen peroxide	
WARN	missing_obsolete_label	abolished protein serine phosphorylation at RxxS site during cellular response to hydroxyurea [FYPO:0002545]	label [rdfs:label]	abolished protein serine phosphorylation at RxxS site during cellular response to hydroxyurea	
WARN	missing_obsolete_label	decreased protein serine phosphorylation during vegetative growth [FYPO:0002644]	label [rdfs:label]	decreased protein serine phosphorylation during vegetative growth	
WARN	missing_obsolete_label	decreased protein threonine phosphorylation during vegetative growth [FYPO:0002645]	label [rdfs:label]	decreased protein threonine phosphorylation during vegetative growth	
WARN	missing_obsolete_label	decreased protein serine phosphorylation during mitosis [FYPO:0002646]	label [rdfs:label]	decreased protein serine phosphorylation during mitosis	
WARN	missing_obsolete_label	decreased protein threonine phosphorylation during mitosis [FYPO:0002647]	label [rdfs:label]	decreased protein threonine phosphorylation during mitosis	
WARN	missing_obsolete_label	inviable microcolony, swollen elongated septated cells [FYPO:0002844]	label [rdfs:label]	inviable microcolony, swollen elongated septated cells	
WARN	missing_obsolete_label	inviable mixed population including spores, germinated spores and small cells [FYPO:0002846]	label [rdfs:label]	inviable mixed population including spores, germinated spores and small cells	
WARN	missing_obsolete_label	abolished protein serine phosphorylation during vegetative growth [FYPO:0002982]	label [rdfs:label]	abolished protein serine phosphorylation during vegetative growth	
WARN	missing_obsolete_label	abolished protein serine phosphorylation during cellular response to DNA damage [FYPO:0002983]	label [rdfs:label]	abolished protein serine phosphorylation during cellular response to DNA damage	
WARN	missing_obsolete_label	inviable elongated vegetative cell during cellular response to salt stress [FYPO:0003017]	label [rdfs:label]	inviable elongated vegetative cell during cellular response to salt stress	
WARN	missing_obsolete_label	inviable elongated vegetative cell during cellular response to non-ionic osmotic stress [FYPO:0003018]	label [rdfs:label]	inviable elongated vegetative cell during cellular response to non-ionic osmotic stress	
WARN	missing_obsolete_label	decreased protein tyrosine phosphorylation during cellular response to heat [FYPO:0003140]	label [rdfs:label]	decreased protein tyrosine phosphorylation during cellular response to heat	
WARN	missing_obsolete_label	decreased protein tyrosine phosphorylation during cellular response to hydrogen peroxide [FYPO:0003141]	label [rdfs:label]	decreased protein tyrosine phosphorylation during cellular response to hydrogen peroxide	
WARN	missing_obsolete_label	decreased small RNA level [FYPO:0003261]	label [rdfs:label]	decreased small RNA level	
WARN	missing_obsolete_label	increased small RNA level [FYPO:0003262]	label [rdfs:label]	increased small RNA level	
WARN	missing_obsolete_label	elongated cell during cellular response to osmotic stress [FYPO:0003401]	label [rdfs:label]	elongated cell during cellular response to osmotic stress	
WARN	missing_obsolete_label	multiseptate cell during cellular response to salt stress [FYPO:0003471]	label [rdfs:label]	multiseptate cell during cellular response to salt stress	
